No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,cluster
18677,2015,4,18,4,138.0,344.0,18.0,149.0,1200.0,2.0,14.8,1005.5,6.4,0.0,NW,0.0,Aotizhongxin,3
18678,2015,4,18,5,127.0,326.0,10.0,137.0,1100.0,2.0,13.7,1005.8,7.0,0.0,E,0.7,Aotizhongxin,3
18679,2015,4,18,6,140.0,314.0,17.0,139.0,1300.0,2.0,14.1,1006.2,6.7,0.0,NE,0.9,Aotizhongxin,3
18680,2015,4,18,7,148.0,313.0,19.0,134.0,1400.0,2.0,14.4,1006.6,7.0,0.0,ENE,1.0,Aotizhongxin,3
18681,2015,4,18,8,154.0,325.0,21.0,131.0,1500.0,2.0,15.2,1007.0,7.5,0.0,ENE,0.4,Aotizhongxin,3
18682,2015,4,18,9,243.0,339.0,26.0,129.0,1600.0,3.0,16.7,1007.0,7.6,0.0,ESE,1.0,Aotizhongxin,3
18683,2015,4,18,10,224.0,378.0,33.0,134.0,1700.0,9.0,18.1,1007.3,8.1,0.0,NE,1.7,Aotizhongxin,3
18684,2015,4,18,11,207.0,386.0,40.0,141.0,1800.0,23.0,20.2,1007.2,8.8,0.0,E,1.1,Aotizhongxin,3
18685,2015,4,18,12,185.0,365.0,41.0,125.0,1600.0,48.0,20.8,1007.0,9.1,0.0,E,1.7,Aotizhongxin,3
18686,2015,4,18,13,168.0,350.0,44.0,104.0,1800.0,81.0,21.1,1006.6,8.7,0.0,ENE,2.2,Aotizhongxin,3
18687,2015,4,18,14,159.0,327.0,41.0,89.0,1700.0,108.0,21.2,1005.9,9.4,0.0,ESE,2.1,Aotizhongxin,3
18688,2015,4,18,15,148.0,316.0,35.0,80.0,1400.0,124.0,21.0,1005.6,10.2,0.0,E,1.9,Aotizhongxin,3
18689,2015,4,18,16,176.0,357.0,36.0,93.0,1800.0,115.0,21.1,1005.2,10.0,0.0,E,2.2,Aotizhongxin,3
18690,2015,4,18,17,184.0,364.0,37.0,98.0,2200.0,108.0,21.0,1005.2,9.6,0.0,ESE,2.1,Aotizhongxin,3
18691,2015,4,18,18,181.0,355.0,43.0,93.0,2700.0,104.0,20.5,1006.0,9.7,0.0,SW,0.3,Aotizhongxin,3
18692,2015,4,18,19,158.0,320.0,40.0,94.0,2300.0,98.0,19.4,1006.5,10.7,0.0,ESE,0.5,Aotizhongxin,3
18715,2015,4,19,18,63.0,264.0,8.0,56.0,900.0,83.0,18.5,1009.0,5.3,0.0,WSW,4.3,Aotizhongxin,3
18716,2015,4,19,19,110.0,252.0,14.0,72.0,1500.0,64.0,16.3,1009.6,6.4,0.0,WSW,4.4,Aotizhongxin,3
18717,2015,4,19,20,97.0,208.0,10.0,62.0,1200.0,56.0,15.1,1010.9,6.6,0.0,WSW,3.7,Aotizhongxin,3
18725,2015,4,20,4,94.0,184.0,2.0,89.0,1200.0,2.0,7.2,1011.6,5.5,0.0,NE,1.2,Aotizhongxin,3
18728,2015,4,20,7,95.0,184.0,2.0,80.0,1200.0,3.0,9.6,1012.9,7.4,0.0,ESE,0.5,Aotizhongxin,3
18734,2015,4,20,13,170.0,170.0,2.0,42.0,400.0,90.0,21.0,1009.4,-8.5,0.0,SW,4.0,Aotizhongxin,3
18737,2015,4,20,16,162.85714285714286,142.0,3.5,26.0,400.0,129.0,21.8,1007.0,-5.2,0.0,SW,4.9,Aotizhongxin,3
18738,2015,4,20,17,160.47619047619048,162.0,5.0,26.0,500.0,125.0,21.1,1006.5,-2.1,0.0,SW,4.9,Aotizhongxin,3
18739,2015,4,20,18,158.0952380952381,149.0,2.0,32.0,600.0,139.0,20.2,1006.5,-2.8,0.0,SW,4.9,Aotizhongxin,3
18740,2015,4,20,19,155.71428571428572,166.0,6.0,33.0,700.0,139.0,19.0,1006.6,-0.4,0.0,SW,4.7,Aotizhongxin,3
18741,2015,4,20,20,153.33333333333334,244.0,14.0,42.0,1000.0,141.0,18.4,1007.4,6.6,0.0,WSW,6.1,Aotizhongxin,3
18742,2015,4,20,21,150.95238095238096,263.0,21.0,49.0,1500.0,122.0,17.8,1008.1,6.3,0.0,WSW,4.1,Aotizhongxin,3
18743,2015,4,20,22,148.57142857142858,202.0,21.0,44.0,1300.0,103.0,17.5,1007.8,5.4,0.0,WSW,4.7,Aotizhongxin,3
18744,2015,4,20,23,146.1904761904762,165.0,19.0,44.0,1500.0,88.0,17.2,1007.3,4.8,0.0,WSW,5.7,Aotizhongxin,3
18745,2015,4,21,0,143.8095238095238,153.0,17.0,54.0,1400.0,68.0,16.5,1007.1,3.9,0.0,WSW,5.2,Aotizhongxin,3
18746,2015,4,21,1,141.42857142857144,128.0,13.0,48.0,1100.0,70.0,16.3,1006.8,3.4,0.0,WSW,4.5,Aotizhongxin,3
18749,2015,4,21,4,134.28571428571428,209.0,9.0,85.0,700.0,32.0,12.8,1005.7,3.7,0.0,W,1.4,Aotizhongxin,3
18750,2015,4,21,5,131.9047619047619,142.0,7.0,105.0,900.0,4.0,10.5,1005.1,4.0,0.0,W,0.7,Aotizhongxin,3
18751,2015,4,21,6,129.52380952380952,188.0,7.0,116.0,1000.0,2.0,11.0,1005.4,4.7,0.0,SE,1.8,Aotizhongxin,3
18752,2015,4,21,7,127.14285714285714,188.0,8.0,116.0,1100.0,4.0,12.6,1006.0,5.7,0.0,ESE,0.9,Aotizhongxin,3
18753,2015,4,21,8,124.76190476190476,200.0,10.0,119.0,1200.0,9.0,15.5,1006.0,5.1,0.0,WNW,1.3,Aotizhongxin,3
18754,2015,4,21,9,122.38095238095238,201.0,12.0,123.0,1300.0,17.0,18.4,1005.9,5.6,0.0,E,0.9,Aotizhongxin,3
18755,2015,4,21,10,120.0,208.0,12.0,128.0,1500.0,31.0,20.9,1005.5,4.9,0.0,ESE,1.6,Aotizhongxin,3
18756,2015,4,21,11,116.0,169.0,12.0,107.0,1300.0,60.0,22.8,1004.6,3.3,0.0,S,2.0,Aotizhongxin,3
18760,2015,4,21,15,26.0,338.0,2.0,20.0,200.0,95.0,24.5,1002.8,-0.7,0.0,NE,3.9,Aotizhongxin,3
18762,2015,4,21,17,49.0,407.0,2.0,13.0,100.0,112.0,25.3,1003.8,-5.1,0.0,NE,4.6,Aotizhongxin,3
18787,2015,4,22,18,188.0,188.0,11.0,31.0,400.0,142.0,23.7,1009.2,0.1,0.0,SW,6.2,Aotizhongxin,3
18797,2015,4,23,4,66.0,209.0,13.0,89.0,600.0,5.0,13.0,1007.5,5.9,0.0,ESE,0.5,Aotizhongxin,3
18802,2015,4,23,9,99.0,174.0,27.0,67.0,1200.0,32.0,18.6,1010.2,5.8,0.0,NE,2.3,Aotizhongxin,3
18818,2015,4,24,1,45.0,239.0,8.0,105.0,700.0,3.0,13.0,1018.8,5.4,0.0,N,0.5,Aotizhongxin,3
18819,2015,4,24,2,86.0,374.0,10.0,107.0,1000.0,2.0,11.5,1018.8,6.0,0.0,WNW,0.6,Aotizhongxin,3
18820,2015,4,24,3,85.0,338.0,7.0,109.0,1100.0,2.0,10.5,1018.7,5.3,0.0,WNW,0.1,Aotizhongxin,3
18821,2015,4,24,4,79.0,344.0,7.0,108.0,1000.0,2.0,9.7,1018.9,5.1,0.0,W,0.5,Aotizhongxin,3
18822,2015,4,24,5,67.0,234.0,7.0,102.0,800.0,2.0,8.9,1019.0,4.9,0.0,SSW,0.4,Aotizhongxin,3
18823,2015,4,24,6,81.0,293.0,9.0,114.0,1000.0,5.0,8.9,1019.2,4.7,0.0,W,0.2,Aotizhongxin,3
18824,2015,4,24,7,78.0,231.0,11.0,97.0,1000.0,10.0,13.2,1019.5,7.0,0.0,SE,0.8,Aotizhongxin,3
18825,2015,4,24,8,63.0,217.0,13.0,90.0,1000.0,28.0,18.2,1019.6,0.8,0.0,WSW,3.0,Aotizhongxin,3
18827,2015,4,24,10,109.0,182.0,10.0,42.0,600.0,91.0,21.4,1018.8,-2.5,0.0,WSW,3.8,Aotizhongxin,3
18836,2015,4,24,19,75.0,206.0,8.0,43.0,500.0,140.0,23.5,1011.9,1.7,0.0,WSW,4.4,Aotizhongxin,3
18837,2015,4,24,20,85.0,203.0,8.0,45.0,600.0,130.0,22.5,1012.3,1.5,0.0,SW,3.3,Aotizhongxin,3
18838,2015,4,24,21,79.0,228.0,10.0,56.0,600.0,114.0,21.5,1012.9,2.2,0.0,WSW,2.8,Aotizhongxin,3
18840,2015,4,24,23,60.0,294.0,11.0,85.0,900.0,60.0,19.6,1013.0,3.3,0.0,WSW,1.8,Aotizhongxin,3
18841,2015,4,25,0,67.0,255.0,10.0,111.0,900.0,24.0,16.6,1013.3,4.0,0.0,SW,0.1,Aotizhongxin,3
18842,2015,4,25,1,71.0,236.0,8.0,128.0,1100.0,4.0,14.1,1013.0,4.9,0.0,WSW,0.5,Aotizhongxin,3
18843,2015,4,25,2,96.0,257.0,10.0,142.0,1200.0,2.0,13.2,1012.8,5.6,0.0,SSE,0.5,Aotizhongxin,3
18844,2015,4,25,3,96.0,192.0,14.0,134.0,1000.0,2.0,11.9,1012.5,5.3,0.0,E,0.3,Aotizhongxin,3
18848,2015,4,25,7,78.0,214.0,7.0,117.0,1100.0,6.0,15.2,1012.6,5.9,0.0,ENE,0.0,Aotizhongxin,3
18854,2015,4,25,13,106.0,193.0,11.0,124.0,1100.0,136.0,29.5,1009.7,2.7,0.0,SSW,2.5,Aotizhongxin,3
18855,2015,4,25,14,95.0,191.0,11.0,78.0,700.0,188.0,30.8,1008.6,1.2,0.0,SSW,3.0,Aotizhongxin,3
18861,2015,4,25,20,69.0,239.0,26.0,46.0,800.0,188.0,27.6,1006.6,8.0,0.0,WSW,4.7,Aotizhongxin,3
18862,2015,4,25,21,85.0,268.0,27.0,50.0,1000.0,191.0,26.9,1006.9,9.7,0.0,WSW,5.6,Aotizhongxin,3
18863,2015,4,25,22,96.0,256.0,30.0,54.0,1500.0,173.0,26.1,1006.8,9.9,0.0,WSW,4.8,Aotizhongxin,3
18864,2015,4,25,23,102.0,214.0,28.0,67.0,1600.0,133.0,25.2,1006.8,10.3,0.0,WSW,5.4,Aotizhongxin,3
18865,2015,4,26,0,91.0,205.0,26.0,51.0,1100.0,130.0,24.0,1006.7,11.3,0.0,WSW,3.5,Aotizhongxin,3
18866,2015,4,26,1,88.0,196.0,21.0,46.0,900.0,113.0,22.9,1006.4,11.9,0.0,WSW,2.6,Aotizhongxin,3
18867,2015,4,26,2,93.0,189.0,23.0,54.0,1000.0,94.0,20.9,1006.1,12.1,0.0,W,1.9,Aotizhongxin,3
18868,2015,4,26,3,99.0,214.0,21.0,49.0,1000.0,83.0,20.4,1006.4,12.4,0.0,W,1.4,Aotizhongxin,3
18869,2015,4,26,4,109.0,254.0,14.0,96.0,1000.0,26.0,16.9,1006.3,12.2,0.0,SE,0.2,Aotizhongxin,3
18871,2015,4,26,6,101.0,212.0,10.0,134.0,1500.0,2.0,14.7,1007.1,11.7,0.0,SW,0.1,Aotizhongxin,3
18872,2015,4,26,7,108.0,201.0,13.0,122.0,1400.0,10.0,17.7,1007.7,11.0,0.0,E,0.7,Aotizhongxin,3
18873,2015,4,26,8,111.0,232.0,18.0,110.0,1300.0,26.0,20.3,1008.0,11.8,0.0,E,0.8,Aotizhongxin,3
18874,2015,4,26,9,124.0,253.0,18.0,124.0,1600.0,34.0,22.7,1007.9,12.0,0.0,WSW,0.8,Aotizhongxin,3
18875,2015,4,26,10,135.0,266.0,22.0,131.0,1700.0,59.0,24.9,1007.7,13.4,0.0,SE,1.7,Aotizhongxin,3
18876,2015,4,26,11,134.0,230.0,20.0,126.0,1500.0,96.0,27.0,1007.1,12.2,0.0,SSW,1.9,Aotizhongxin,3
18877,2015,4,26,12,144.0,232.0,23.0,94.0,1400.0,151.0,28.3,1006.2,11.8,0.0,SSW,2.5,Aotizhongxin,3
18878,2015,4,26,13,144.0,196.0,30.0,53.0,1200.0,222.0,29.0,1005.3,12.0,0.0,SSW,3.3,Aotizhongxin,3
18879,2015,4,26,14,120.0,251.0,26.0,37.0,1100.0,246.0,30.1,1004.4,12.1,0.0,SSW,3.2,Aotizhongxin,3
18880,2015,4,26,15,108.0,180.0,23.0,36.0,1100.0,255.0,31.0,1003.1,8.7,0.0,SSW,3.1,Aotizhongxin,3
18882,2015,4,26,17,82.0,197.0,36.0,34.0,1100.0,238.0,30.1,1002.0,9.6,0.0,SW,4.0,Aotizhongxin,3
18883,2015,4,26,18,83.0,210.0,43.0,32.0,1100.0,242.0,29.1,1002.1,9.2,0.0,SW,4.2,Aotizhongxin,3
18884,2015,4,26,19,74.0,231.0,25.0,31.0,900.0,223.0,28.2,1002.5,11.3,0.0,SW,5.4,Aotizhongxin,3
18885,2015,4,26,20,69.0,239.0,17.0,32.0,800.0,191.0,27.2,1003.1,11.2,0.0,SW,3.7,Aotizhongxin,3
18886,2015,4,26,21,58.0,220.0,11.0,35.0,700.0,148.0,26.0,1003.6,9.3,0.0,SW,4.4,Aotizhongxin,3
18898,2015,4,27,9,112.0,205.0,13.0,96.0,1400.0,43.0,22.0,1002.8,12.0,0.0,SE,0.8,Aotizhongxin,3
18899,2015,4,27,10,116.0,178.0,14.0,72.0,1300.0,84.0,22.9,1002.6,12.5,0.0,SE,1.7,Aotizhongxin,3
18900,2015,4,27,11,118.0,203.0,15.0,66.0,1300.0,106.0,25.1,1001.8,13.9,0.0,SSE,1.8,Aotizhongxin,3
18901,2015,4,27,12,120.0,183.0,20.0,52.0,1200.0,150.0,26.0,1000.9,14.1,0.0,SSE,1.6,Aotizhongxin,3
18902,2015,4,27,13,122.0,203.0,19.0,40.0,1100.0,193.0,26.5,1000.0,13.6,0.0,SSE,2.4,Aotizhongxin,3
18903,2015,4,27,14,115.33333333333331,210.5,19.0,38.0,1100.0,211.5,26.5,999.2,13.6,0.0,E,2.4,Aotizhongxin,3
18904,2015,4,27,15,108.66666666666669,218.0,19.0,36.0,1100.0,230.0,26.7,998.0,13.8,0.0,SSW,2.6,Aotizhongxin,3
18905,2015,4,27,16,102.0,290.0,20.0,42.0,1100.0,219.0,27.5,996.7,12.7,0.0,SW,4.4,Aotizhongxin,3
18906,2015,4,27,17,97.0,181.0,19.0,36.0,1100.0,215.0,27.0,998.3,12.6,0.0,W,4.2,Aotizhongxin,3
18907,2015,4,27,18,93.0,250.0,6.0,46.0,900.0,146.0,21.5,999.5,16.5,3.5,WSW,2.9,Aotizhongxin,3
18937,2015,4,29,0,103.0,168.0,12.0,68.0,1800.0,55.0,18.5,1010.6,12.5,0.0,S,1.2,Aotizhongxin,3
18943,2015,4,29,6,116.0,155.0,7.0,89.0,2100.0,2.0,13.9,1010.7,12.3,0.0,WNW,0.6,Aotizhongxin,3
18944,2015,4,29,7,122.0,172.0,6.0,94.0,2000.0,2.0,16.1,1011.0,13.6,0.0,ESE,1.0,Aotizhongxin,3
18945,2015,4,29,8,124.0,166.0,9.0,100.0,1600.0,9.0,18.3,1011.2,12.7,0.0,SW,0.8,Aotizhongxin,3
18946,2015,4,29,9,128.0,161.0,11.0,88.0,1600.0,31.0,19.8,1011.0,12.5,0.0,S,0.9,Aotizhongxin,3
18947,2015,4,29,10,140.0,172.0,12.0,100.0,1700.0,47.0,21.2,1010.7,13.4,0.0,SSE,1.3,Aotizhongxin,3
18948,2015,4,29,11,143.0,167.0,13.0,88.0,1900.0,96.0,22.5,1010.4,13.0,0.0,WNW,1.1,Aotizhongxin,3
18949,2015,4,29,12,135.0,158.0,16.0,67.0,1600.0,142.0,24.1,1009.3,13.0,0.0,SSW,2.4,Aotizhongxin,3
18950,2015,4,29,13,127.0,151.0,15.0,47.0,1400.0,179.0,25.2,1008.3,13.1,0.0,SSW,2.5,Aotizhongxin,3
18953,2015,4,29,16,114.0,171.0,13.0,34.0,1400.0,219.0,26.4,1005.9,13.5,0.0,SSW,3.1,Aotizhongxin,3
18954,2015,4,29,17,122.0,180.0,13.0,34.0,1200.0,219.0,26.2,1005.6,14.0,0.0,SW,3.1,Aotizhongxin,3
18955,2015,4,29,18,109.0,170.0,13.0,31.0,1000.0,198.0,25.6,1005.5,13.4,0.0,SSW,2.4,Aotizhongxin,3
18956,2015,4,29,19,131.0,199.0,12.0,38.0,1000.0,191.0,24.6,1005.6,13.8,0.0,SSW,2.2,Aotizhongxin,3
18957,2015,4,29,20,129.0,166.0,12.0,40.0,900.0,183.0,24.0,1006.0,14.1,0.0,SSW,2.3,Aotizhongxin,3
18958,2015,4,29,21,119.0,160.0,11.0,44.0,1000.0,159.0,23.7,1006.7,13.8,0.0,SSW,3.2,Aotizhongxin,3
18969,2015,4,30,8,155.0,214.0,6.0,98.0,1300.0,16.0,20.2,1008.5,14.6,0.0,E,1.1,Aotizhongxin,3
18970,2015,4,30,9,164.0,223.0,8.0,105.0,1700.0,27.0,21.4,1008.5,14.8,0.0,SE,1.1,Aotizhongxin,3
18971,2015,4,30,10,158.0,193.0,14.0,101.0,1700.0,53.0,23.2,1008.6,15.0,0.0,ESE,1.2,Aotizhongxin,3
18972,2015,4,30,11,166.0,198.0,15.0,94.0,1700.0,90.0,24.6,1008.3,15.2,0.0,SSE,2.1,Aotizhongxin,3
18973,2015,4,30,12,165.0,189.0,25.0,63.0,1500.0,164.0,26.4,1007.4,15.1,0.0,SSW,1.9,Aotizhongxin,3
18983,2015,4,30,22,131.0,229.0,21.0,74.0,1500.0,141.0,23.7,1005.3,13.6,0.0,SSE,2.9,Aotizhongxin,3
18984,2015,4,30,23,180.0,250.0,28.0,81.0,1600.0,123.0,22.4,1005.5,14.0,0.0,SSE,2.1,Aotizhongxin,3
18985,2015,5,1,0,182.0,257.0,25.0,94.0,1600.0,95.0,21.4,1005.8,14.1,0.0,SSE,1.9,Aotizhongxin,3
18986,2015,5,1,1,187.0,273.0,20.0,96.0,1600.0,73.0,20.6,1005.6,14.0,0.0,ESE,1.3,Aotizhongxin,3
18987,2015,5,1,2,252.0,310.0,22.0,108.0,2200.0,46.0,19.8,1004.8,13.9,0.0,SE,1.5,Aotizhongxin,3
18988,2015,5,1,3,261.0,296.0,19.0,106.0,2000.0,32.0,18.5,1004.6,14.0,0.0,ESE,1.5,Aotizhongxin,3
18989,2015,5,1,4,237.0,249.0,18.0,87.0,1900.0,32.0,18.6,1004.3,13.2,0.0,ESE,0.9,Aotizhongxin,3
18990,2015,5,1,5,207.0,207.0,16.0,75.0,1800.0,32.0,17.9,1004.0,13.2,0.0,ESE,0.7,Aotizhongxin,3
18991,2015,5,1,6,182.0,182.0,15.0,86.0,1700.0,16.0,17.9,1004.4,13.0,0.0,SE,1.7,Aotizhongxin,3
18992,2015,5,1,7,170.0,188.0,14.0,92.0,1800.0,10.0,18.3,1004.6,13.2,0.0,ESE,1.4,Aotizhongxin,3
18993,2015,5,1,8,178.0,201.0,18.0,90.0,1800.0,22.0,19.3,1004.7,13.5,0.0,ESE,2.4,Aotizhongxin,3
18994,2015,5,1,9,188.0,220.0,19.0,90.0,1900.0,36.0,21.2,1004.6,14.4,0.0,SSE,1.3,Aotizhongxin,3
18995,2015,5,1,10,192.0,256.0,22.0,94.0,2000.0,55.0,22.8,1004.7,14.6,0.0,N,0.9,Aotizhongxin,3
18996,2015,5,1,11,198.0,236.0,21.0,88.0,1900.0,94.0,24.8,1004.1,15.1,0.0,S,1.5,Aotizhongxin,3
18997,2015,5,1,12,191.0,205.0,20.0,77.0,1700.0,115.0,25.2,1003.5,14.9,0.0,W,2.4,Aotizhongxin,3
18998,2015,5,1,13,181.0,181.0,15.0,50.0,1300.0,100.0,21.4,1004.2,12.8,0.0,NW,6.9,Aotizhongxin,3
19036,2015,5,3,3,129.0,142.0,3.0,69.0,1500.0,35.0,16.3,1006.9,13.8,0.0,NE,1.2,Aotizhongxin,3
19039,2015,5,3,6,84.0,352.0,2.0,16.0,300.0,80.0,18.5,1008.6,-8.7,0.0,NNW,3.8,Aotizhongxin,3
19040,2015,5,3,7,69.0,329.0,3.0,16.0,300.0,83.0,18.2,1009.4,-7.3,0.0,NNE,3.2,Aotizhongxin,3
19090,2015,5,5,9,137.0,140.0,15.0,67.0,1300.0,63.0,18.9,1001.0,5.7,0.0,N,0.5,Aotizhongxin,3
19171,2015,5,8,18,54.0,226.0,12.0,40.0,1000.0,134.0,21.3,1004.2,8.9,0.0,SE,3.3,Aotizhongxin,3
19172,2015,5,8,19,89.0,208.0,21.0,49.0,1800.0,128.0,20.1,1005.7,8.7,0.0,SE,3.7,Aotizhongxin,3
19175,2015,5,8,22,94.0,212.0,14.0,53.0,1900.0,74.0,17.2,1009.7,10.3,0.0,ESE,3.3,Aotizhongxin,3
19184,2015,5,9,7,152.0,152.0,13.0,49.0,1200.0,34.0,12.8,1013.1,3.4,0.0,ESE,1.4,Aotizhongxin,3
19270,2015,5,12,21,69.0,262.0,5.0,135.0,2100.0,7.0,17.3,989.1,9.7,0.0,N,0.3,Aotizhongxin,3
19271,2015,5,12,22,91.0,312.0,7.0,138.0,2400.0,7.0,15.3,989.3,9.6,0.0,E,1.0,Aotizhongxin,3
19272,2015,5,12,23,83.0,242.0,6.0,134.0,2800.0,6.0,14.2,989.6,9.4,0.0,SE,0.4,Aotizhongxin,3
19274,2015,5,13,1,89.0,212.0,4.0,129.0,1900.0,2.0,12.5,990.1,9.7,0.0,NE,0.7,Aotizhongxin,3
19292,2015,5,13,19,136.0,236.0,9.0,115.0,1150.0,200.0,26.0,989.9,14.5,0.0,E,0.7,Aotizhongxin,3
19293,2015,5,13,20,146.0,206.0,10.0,133.0,1200.0,146.0,24.0,991.7,14.1,0.0,W,0.7,Aotizhongxin,3
19296,2015,5,13,23,94.0,508.0,2.0,16.0,200.0,79.0,24.3,996.3,1.2,0.0,NNW,4.3,Aotizhongxin,3
19297,2015,5,14,0,68.0,367.0,2.0,18.0,200.0,75.0,22.6,997.5,1.0,0.0,NNW,3.5,Aotizhongxin,3
19298,2015,5,14,1,51.0,274.0,3.0,19.0,200.0,74.0,21.3,998.0,1.0,0.0,N,5.3,Aotizhongxin,3
19374,2015,5,17,5,116.0,178.0,20.0,34.0,1000.0,103.0,19.3,997.0,14.1,0.0,SSW,1.5,Aotizhongxin,3
19375,2015,5,17,6,124.0,177.0,11.0,34.0,1000.0,91.0,19.1,997.0,14.6,0.0,SSW,1.1,Aotizhongxin,3
19376,2015,5,17,7,126.0,197.0,10.0,45.0,1000.0,76.0,19.9,996.9,14.9,0.0,S,1.4,Aotizhongxin,3
19377,2015,5,17,8,126.0,192.0,13.0,46.0,1000.0,71.0,20.4,996.6,15.0,0.0,S,2.2,Aotizhongxin,3
19378,2015,5,17,9,127.0,184.0,11.0,38.0,900.0,81.0,21.8,996.1,15.2,0.0,S,2.3,Aotizhongxin,3
19379,2015,5,17,10,124.0,202.0,14.0,32.0,1200.0,105.0,23.2,995.4,15.3,0.0,SE,1.8,Aotizhongxin,3
19380,2015,5,17,11,124.0,203.0,16.0,37.0,1100.0,129.0,24.6,994.6,15.8,0.0,S,2.5,Aotizhongxin,3
19381,2015,5,17,12,142.0,196.0,25.0,35.0,1100.0,173.0,26.0,993.7,15.4,0.0,WSW,2.8,Aotizhongxin,3
19382,2015,5,17,13,139.0,201.0,24.0,28.0,1200.0,212.0,26.0,993.2,15.1,0.0,SW,1.6,Aotizhongxin,3
19383,2015,5,17,14,140.0,184.0,28.0,39.0,1300.0,204.0,25.7,992.5,15.1,0.0,NNW,1.2,Aotizhongxin,3
19384,2015,5,17,15,146.0,243.0,10.0,53.0,1300.0,157.0,26.4,991.4,15.7,0.1,S,1.1,Aotizhongxin,3
19385,2015,5,17,16,150.0,186.0,2.0,49.0,1200.0,110.0,25.0,990.8,18.0,0.0,NNW,1.3,Aotizhongxin,3
19386,2015,5,17,17,146.0,198.0,2.0,58.0,1200.0,145.0,24.8,990.5,17.3,0.0,NE,1.7,Aotizhongxin,3
19387,2015,5,17,18,146.0,208.0,11.0,58.0,1400.0,154.0,24.7,992.0,17.4,0.0,NNW,2.0,Aotizhongxin,3
19388,2015,5,17,19,146.0,205.0,2.0,69.0,1400.0,114.0,23.2,991.3,18.1,0.8,NNW,1.3,Aotizhongxin,3
19389,2015,5,17,20,155.0,192.0,3.0,75.0,1400.0,120.0,22.6,991.7,19.6,0.1,N,0.6,Aotizhongxin,3
19390,2015,5,17,21,165.0,229.0,3.0,81.0,1500.0,88.0,22.8,993.5,18.6,0.0,WNW,1.3,Aotizhongxin,3
19391,2015,5,17,22,187.0,229.0,5.0,86.0,1500.0,75.0,21.9,994.1,17.7,0.9,NNW,1.3,Aotizhongxin,3
19392,2015,5,17,23,192.0,221.0,5.0,76.0,1400.0,79.0,21.2,993.5,19.1,0.0,NE,0.7,Aotizhongxin,3
19393,2015,5,18,0,171.0,174.0,6.0,87.0,1300.0,62.0,21.0,993.6,19.1,0.0,NW,0.6,Aotizhongxin,3
19394,2015,5,18,1,160.0,188.0,2.0,90.0,1300.0,38.0,20.7,993.8,19.0,0.0,E,1.4,Aotizhongxin,3
19395,2015,5,18,2,170.0,186.0,2.0,93.0,1500.0,26.0,20.2,994.1,18.7,0.0,WNW,0.6,Aotizhongxin,3
19396,2015,5,18,3,176.0,196.0,2.0,99.0,1400.0,7.0,19.4,994.6,18.4,0.0,S,0.8,Aotizhongxin,3
19397,2015,5,18,4,163.0,163.0,2.0,109.0,1300.0,2.0,19.8,995.0,17.8,0.0,WNW,1.3,Aotizhongxin,3
19398,2015,5,18,5,146.0,146.0,2.0,112.0,1200.0,2.0,20.1,996.0,16.1,0.0,WNW,2.9,Aotizhongxin,3
19515,2015,5,23,2,92.0,199.0,31.0,89.0,1000.0,64.0,18.6,1004.2,11.7,0.0,E,1.4,Aotizhongxin,3
19518,2015,5,23,5,98.0,192.0,9.0,140.0,1200.0,2.0,15.9,1004.8,12.3,0.0,NE,0.4,Aotizhongxin,3
19519,2015,5,23,6,129.0,181.0,14.0,108.0,1200.0,10.0,17.4,1005.2,11.9,0.0,NE,1.2,Aotizhongxin,3
19520,2015,5,23,7,142.0,195.0,18.0,102.0,1300.0,23.0,19.2,1005.5,12.0,0.0,ENE,1.2,Aotizhongxin,3
19521,2015,5,23,8,142.0,172.0,25.0,82.0,1200.0,66.0,20.7,1005.6,11.9,0.0,NE,1.2,Aotizhongxin,3
19522,2015,5,23,9,140.0,186.0,22.0,77.0,1200.0,92.0,22.8,1005.4,12.7,0.0,ENE,1.1,Aotizhongxin,3
19524,2015,5,23,11,139.0,181.0,22.0,65.0,1100.0,179.0,26.6,1004.7,13.0,0.0,W,1.1,Aotizhongxin,3
19525,2015,5,23,12,140.0,169.0,24.0,60.0,1200.0,230.0,28.4,1003.9,12.3,0.0,SW,1.8,Aotizhongxin,3
19526,2015,5,23,13,127.0,152.0,22.0,51.0,1100.0,270.0,29.8,1003.1,10.8,0.0,SSW,2.7,Aotizhongxin,3
19534,2015,5,23,21,94.0,179.0,20.0,69.0,1100.0,170.0,24.3,1003.7,11.9,0.0,E,0.5,Aotizhongxin,3
19535,2015,5,23,22,95.0,185.0,18.0,102.0,1300.0,111.0,22.9,1003.5,11.9,0.0,S,1.1,Aotizhongxin,3
19536,2015,5,23,23,104.0,222.0,16.0,108.0,1200.0,92.0,23.1,1003.5,13.0,0.0,SSW,0.9,Aotizhongxin,3
19537,2015,5,24,0,120.0,232.0,14.0,124.0,1200.0,65.0,21.4,1003.6,13.8,0.0,E,1.1,Aotizhongxin,3
19538,2015,5,24,1,123.0,195.0,14.0,115.0,1300.0,64.0,20.5,1003.5,14.2,0.0,E,0.7,Aotizhongxin,3
19539,2015,5,24,2,126.0,197.0,14.0,135.0,1500.0,37.0,20.1,1003.3,14.2,0.0,E,0.8,Aotizhongxin,3
